index	pickup	dropoff	passengers	distance	fare	tip	tolls	total	color	payment	pickup_zone	dropoff_zone	pickup_borough	dropoff_borough
2941	2019-03-09 11:33:16	2019-03-09 11:58:47	1	4.23	19.0	2.5	0.0	24.8	yellow	credit card	Lower East Side	Midtown North	Manhattan	Manhattan
2942	2019-03-04 16:12:40	2019-03-04 16:19:54	1	1.0	6.5	2.15	0.0	12.95	yellow	credit card	Penn Station/Madison Sq West	Gramercy	Manhattan	Manhattan
2943	2019-03-27 10:26:13	2019-03-27 10:50:57	1	2.7	16.0	2.0	0.0	21.3	yellow	credit card	Midtown East	East Harlem South	Manhattan	Manhattan
2944	2019-03-28 19:27:40	2019-03-28 19:53:05	1	4.3	18.5	4.55	0.0	27.35	yellow	credit card	Alphabet City	Park Slope	Manhattan	Brooklyn
2945	2019-03-03 15:17:53	2019-03-03 15:34:10	2	3.1	13.0	3.25	0.0	19.55	yellow	credit card	Midtown Center	East Village	Manhattan	Manhattan
2946	2019-03-14 21:09:45	2019-03-14 21:15:38	1	0.92	6.0	1.96	0.0	11.76	yellow	credit card	East Chelsea	Clinton West	Manhattan	Manhattan
2947	2019-03-18 14:45:27	2019-03-18 14:52:24	5	0.9	6.0	1.0	0.0	10.3	yellow	credit card	Meatpacking/West Village West	TriBeCa/Civic Center	Manhattan	Manhattan
2948	2019-03-18 07:48:50	2019-03-18 07:52:48	2	0.83	5.0	1.66	0.0	9.96	yellow	credit card	Union Sq	Murray Hill	Manhattan	Manhattan
2949	2019-03-20 15:10:47	2019-03-20 16:06:20	1	15.58	52.0	11.06	0.0	66.36	yellow	credit card	Midtown East	JFK Airport	Manhattan	Queens
2950	2019-03-08 19:10:22	2019-03-08 19:20:24	6	0.68	7.5	2.36	0.0	14.16	yellow	credit card	Union Sq	Penn Station/Madison Sq West	Manhattan	Manhattan
2951	2019-03-16 17:37:27	2019-03-16 17:51:26	1	1.89	10.5	0.0	0.0	13.8	yellow	cash	Meatpacking/West Village West	Garment District	Manhattan	Manhattan
2952	2019-03-09 12:06:03	2019-03-09 12:16:12	1	1.5	9.0	2.45	0.0	14.75	yellow	credit card	Yorkville West	Upper West Side North	Manhattan	Manhattan
2953	2019-03-12 08:51:14	2019-03-12 08:56:02	1	0.8	5.5	1.76	0.0	10.56	yellow	credit card	Manhattan Valley	Upper West Side South	Manhattan	Manhattan
2954	2019-03-27 23:00:04	2019-03-27 23:11:34	1	2.4	10.5	2.86	0.0	17.16	yellow	credit card	Times Sq/Theatre District	West Chelsea/Hudson Yards	Manhattan	Manhattan
2955	2019-03-18 17:24:49	2019-03-18 17:37:23	1	4.82	15.5	3.96	0.0	23.76	yellow	credit card	Financial District North	Murray Hill	Manhattan	Manhattan
2956	2019-03-19 07:58:43	2019-03-19 08:14:13	1	1.71	11.0	0.0	0.0	14.3	yellow	cash	Penn Station/Madison Sq West	Midtown East	Manhattan	Manhattan
2957	2019-03-17 15:56:55	2019-03-17 16:04:39	4	1.3	7.5	0.0	0.0	10.8	yellow	cash	Garment District	Midtown North	Manhattan	Manhattan
2958	2019-03-29 17:02:20	2019-03-29 17:08:37	1	0.8	6.0	1.5	0.0	11.8	yellow	credit card	Lincoln Square West	Upper West Side North	Manhattan	Manhattan
2959	2019-03-18 22:24:02	2019-03-18 22:32:53	1	3.4	12.0	3.15	0.0	18.95	yellow	credit card	Lower East Side	Greenpoint	Manhattan	Brooklyn
2960	2019-03-07 02:05:11	2019-03-07 02:20:48	1	5.21	17.0	6.24	0.0	27.04	yellow	credit card	Midtown South	Old Astoria	Manhattan	Queens
2961	2019-03-05 21:46:53	2019-03-05 21:55:22	1	2.31	9.5	0.0	0.0	10.8	yellow	cash	East Elmhurst	Astoria	Queens	Queens
2962	2019-03-14 23:37:21	2019-03-15 00:17:07	1	17.45	50.5	0.0	5.76	60.06	yellow	cash	Midtown Center	Howard Beach	Manhattan	Queens
2963	2019-03-13 13:27:14	2019-03-13 13:40:47	1	1.82	10.5	2.76	0.0	16.56	yellow	credit card	Times Sq/Theatre District	Lincoln Square West	Manhattan	Manhattan
2964	2019-03-12 16:04:44	2019-03-12 16:54:36	1	9.6	36.0	0.0	0.0	36.8	yellow	credit card	LaGuardia Airport	Crown Heights North	Queens	Brooklyn
2965	2019-03-09 18:04:14	2019-03-09 18:24:37	1	1.7	13.0	4.85	0.0	21.15	yellow	credit card	West Village	Kips Bay	Manhattan	Manhattan
2966	2019-03-22 14:18:40	2019-03-22 14:24:01	1	1.11	6.0	2.32	0.0	11.62	yellow	credit card	Clinton East	Lincoln Square East	Manhattan	Manhattan
2967	2019-03-22 08:03:01	2019-03-22 08:07:56	1	0.8	5.5	0.0	0.0	8.8	yellow	cash	Clinton East	Times Sq/Theatre District	Manhattan	Manhattan
2968	2019-03-25 10:14:02	2019-03-25 10:22:22	1	0.7	6.5	0.0	0.0	9.8	yellow	cash	Upper East Side South	Lenox Hill East	Manhattan	Manhattan
2969	2019-03-31 16:09:46	2019-03-31 16:25:41	2	2.36	12.0	3.06	0.0	18.36	yellow	credit card	Midtown South	Little Italy/NoLiTa	Manhattan	Manhattan
2970	2019-03-03 17:14:10	2019-03-03 17:22:25	2	1.1	7.5	3.0	0.0	13.8	yellow	credit card	Lincoln Square East	Midtown Center	Manhattan	Manhattan
2971	2019-03-07 18:44:25	2019-03-07 18:52:06	2	0.79	6.5	0.0	0.0	10.8	yellow	cash	Lincoln Square East	Lincoln Square West	Manhattan	Manhattan
2972	2019-03-20 08:14:56	2019-03-20 08:18:37	1	0.5	4.5	1.95	0.0	9.75	yellow	credit card	Midtown Center	Midtown Center	Manhattan	Manhattan
2973	2019-03-23 10:21:54	2019-03-23 10:26:59	1	0.92	5.5	2.2	0.0	11.0	yellow	credit card	Lincoln Square East	Central Park	Manhattan	Manhattan
2974	2019-03-09 15:20:41	2019-03-09 15:26:06	1	1.07	6.0	1.0	0.0	10.3	yellow	credit card	Upper West Side South	Clinton East	Manhattan	Manhattan
2975	2019-03-10 12:02:06	2019-03-10 12:16:50	1	1.9	11.0	0.0	0.0	14.3	yellow	cash	Midtown East	Penn Station/Madison Sq West	Manhattan	Manhattan
2976	2019-03-23 03:03:19	2019-03-23 03:07:46	3	0.51	4.5	1.66	0.0	9.96	yellow	credit card	Greenwich Village South	West Village	Manhattan	Manhattan
2977	2019-03-16 08:41:20	2019-03-16 08:44:52	1	1.3	5.5	0.0	0.0	8.8	yellow	cash	Flatiron	Midtown East	Manhattan	Manhattan
2978	2019-03-01 12:00:10	2019-03-01 12:08:16	1	0.6	6.5	1.0	0.0	10.8	yellow	credit card	Upper East Side South	Midtown North	Manhattan	Manhattan
2979	2019-03-20 13:08:36	2019-03-20 13:33:24	1	13.9	39.0	9.1	5.76	54.66	yellow	credit card	LaGuardia Airport	Riverdale/North Riverdale/Fieldston	Queens	Bronx
2980	2019-03-16 10:53:17	2019-03-16 10:56:22	1	1.1	5.0	1.66	0.0	9.96	yellow	credit card	Upper East Side North	Lenox Hill West	Manhattan	Manhattan
2981	2019-03-13 22:26:48	2019-03-13 22:37:52	2	2.0	9.5	0.0	0.0	13.3	yellow	credit card	Union Sq	Lower East Side	Manhattan	Manhattan
2982	2019-03-31 10:34:14	2019-03-31 10:39:45	1	1.15	6.0	0.0	0.0	9.3	yellow	cash	Midtown Center	Union Sq	Manhattan	Manhattan
2983	2019-03-02 20:11:54	2019-03-02 20:16:02	2	0.5	4.5	0.0	0.0	8.3	yellow	cash	Midtown East	Murray Hill	Manhattan	Manhattan
2984	2019-03-22 09:36:53	2019-03-22 09:48:57	1	0.85	8.5	0.0	0.0	11.8	yellow	cash	Midtown East	Times Sq/Theatre District	Manhattan	Manhattan
2985	2019-03-13 13:55:10	2019-03-13 14:03:51	1	0.91	7.0	0.0	0.0	10.3	yellow	cash	Upper East Side North	Yorkville East	Manhattan	Manhattan
2986	2019-03-21 23:11:50	2019-03-21 23:17:26	1	0.64	5.0	0.0	0.0	8.8	yellow	cash	West Village	West Village	Manhattan	Manhattan
2987	2019-03-05 23:10:34	2019-03-05 23:20:27	1	1.71	8.5	2.46	0.0	14.76	yellow	credit card	Union Sq	Times Sq/Theatre District	Manhattan	Manhattan
2988	2019-03-28 15:38:14	2019-03-28 15:40:46	1	0.4	4.0	0.0	0.0	7.3	yellow	cash	Flatiron	Penn Station/Madison Sq West	Manhattan	Manhattan
2989	2019-03-27 15:53:39	2019-03-27 16:27:01	1	4.36	23.0	7.89	0.0	34.19	yellow	credit card	Upper West Side North	Murray Hill	Manhattan	Manhattan
2990	2019-03-21 18:48:43	2019-03-21 19:00:39	1	1.53	9.0	2.66	0.0	15.96	yellow	credit card	Sutton Place/Turtle Bay North	Lenox Hill East	Manhattan	Manhattan
2991	2019-03-22 00:04:23	2019-03-22 00:22:33	1	5.82	19.5	0.0	0.0	23.3	yellow	credit card	Upper East Side South	Washington Heights South	Manhattan	Manhattan
2992	2019-03-04 13:23:05	2019-03-04 13:35:51	1	1.8	10.0	1.0	0.0	14.3	yellow	credit card	Gramercy	SoHo	Manhattan	Manhattan
2993	2019-03-24 13:52:46	2019-03-24 14:07:41	1	2.84	12.5	3.16	0.0	18.96	yellow	credit card	Midtown North	East Village	Manhattan	Manhattan
2994	2019-03-04 17:56:08	2019-03-04 18:08:13	1	4.3	14.5	3.75	0.0	22.55	yellow	credit card	Kips Bay	Financial District North	Manhattan	Manhattan
2995	2019-03-26 18:21:34	2019-03-26 18:51:47	2	14.0	39.0	7.0	0.0	47.8	yellow	credit card	JFK Airport	Douglaston	Queens	Queens
2996	2019-03-15 13:23:45	2019-03-15 13:36:25	1	1.2	9.5	0.0	0.0	10.3	yellow	cash	Bloomingdale	Manhattan Valley	Manhattan	Manhattan
2997	2019-03-12 14:08:17	2019-03-12 14:17:01	5	1.35	7.5	1.0	0.0	11.8	yellow	credit card	Yorkville West	Lenox Hill West	Manhattan	Manhattan
2998	2019-03-02 00:11:37	2019-03-02 00:30:11	0	2.8	14.5	0.0	0.0	18.3	yellow	cash	Lower East Side	Williamsburg (South Side)	Manhattan	Brooklyn
2999	2019-03-29 13:13:47	2019-03-29 13:21:43	2	0.97	7.0	2.06	0.0	12.36	yellow	credit card	Upper East Side North	Yorkville East	Manhattan	Manhattan
3000	2019-03-26 00:16:47	2019-03-26 00:40:47	1	9.8	30.0	3.0	0.0	34.3	yellow	credit card	JFK Airport	Stuyvesant Heights	Queens	Brooklyn
3001	2019-03-03 03:43:35	2019-03-03 03:58:29	1	3.9	14.5	2.0	0.0	20.3	yellow	credit card	East Village	Clinton West	Manhattan	Manhattan
3002	2019-03-24 11:02:28	2019-03-24 11:18:14	1	1.9	11.0	1.0	0.0	15.3	yellow	credit card	Central Park	Penn Station/Madison Sq West	Manhattan	Manhattan
3003	2019-03-20 15:39:32	2019-03-20 15:43:19	1	0.8	5.0	1.65	0.0	9.95	yellow	credit card	East Harlem South	Upper East Side North	Manhattan	Manhattan
3004	2019-03-17 17:48:12	2019-03-17 17:59:21	1	1.79	9.0	2.46	0.0	14.76	yellow	credit card	Greenwich Village South	Kips Bay	Manhattan	Manhattan
3005	2019-03-19 08:33:18	2019-03-19 09:05:40	1	7.19	26.0	5.86	0.0	35.16	yellow	credit card	Battery Park City	Midtown Center	Manhattan	Manhattan
3006	2019-03-30 18:08:03	2019-03-30 18:16:10	1	1.33	7.0	2.06	0.0	12.36	yellow	credit card	UN/Turtle Bay South	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3007	2019-03-03 03:26:02	2019-03-03 03:46:42	1	6.85	23.0	0.0	0.0	26.8	yellow	cash	Meatpacking/West Village West	Morningside Heights	Manhattan	Manhattan
3008	2019-03-24 17:41:05	2019-03-24 17:54:54	4	2.5	11.5	0.0	0.0	14.8	yellow	cash	West Chelsea/Hudson Yards	Battery Park City	Manhattan	Manhattan
3009	2019-03-06 10:14:42	2019-03-06 10:22:50	1	1.08	7.0	1.0	0.0	11.3	yellow	credit card	Times Sq/Theatre District	Clinton West	Manhattan	Manhattan
3010	2019-03-24 16:06:04	2019-03-24 16:22:45	1	2.0	12.0	3.05	0.0	18.35	yellow	credit card	Midtown North	UN/Turtle Bay South	Manhattan	Manhattan
3011	2019-03-12 22:48:31	2019-03-12 23:18:42	2	20.25	52.0	7.94	5.76	69.0	yellow	credit card	JFK Airport	Lenox Hill East	Queens	Manhattan
3012	2019-03-17 21:51:52	2019-03-17 22:05:50	1	2.6	11.5	2.7	0.0	18.0	yellow	credit card	Greenwich Village South	UN/Turtle Bay South	Manhattan	Manhattan
3013	2019-03-20 19:09:01	2019-03-20 19:32:24	1	4.1	18.0	2.2	0.0	24.5	yellow	credit card	Little Italy/NoLiTa	Upper East Side South	Manhattan	Manhattan
3014	2019-03-18 06:14:09	2019-03-18 06:35:05	2	9.41	27.5	0.0	0.0	30.8	yellow	cash	East Chelsea	Highbridge	Manhattan	Bronx
3015	2019-03-30 03:04:59	2019-03-30 03:09:17	3	0.71	5.0	1.76	0.0	10.56	yellow	credit card	East Village	East Village	Manhattan	Manhattan
3016	2019-03-30 16:36:49	2019-03-30 17:05:41	0	3.0	18.5	5.45	0.0	27.25	yellow	credit card	Midtown East	Little Italy/NoLiTa	Manhattan	Manhattan
3017	2019-03-31 13:37:34	2019-03-31 13:56:07	2	3.5	15.0	0.0	0.0	18.3	yellow	cash	Penn Station/Madison Sq West	Upper East Side North	Manhattan	Manhattan
3018	2019-03-01 21:23:47	2019-03-01 21:35:06	1	2.02	9.5	2.0	0.0	15.3	yellow	credit card	Murray Hill	West Village	Manhattan	Manhattan
3019	2019-03-21 22:13:06	2019-03-21 22:15:48	2	0.98	4.5	1.0	0.0	9.3	yellow	credit card	Sutton Place/Turtle Bay North	Upper East Side South	Manhattan	Manhattan
3020	2019-03-04 13:33:03	2019-03-04 13:35:46	0	0.3	3.5	1.7	0.0	8.5	yellow	credit card	Yorkville East	Yorkville East	Manhattan	Manhattan
3021	2019-03-28 16:21:05	2019-03-28 16:32:32	1	1.63	9.0	2.0	0.0	15.3	yellow	credit card	Union Sq	East Village	Manhattan	Manhattan
3022	2019-03-14 13:04:35	2019-03-14 13:12:46	0	0.8	6.5	1.95	0.0	11.75	yellow	credit card	Midtown South	Midtown Center	Manhattan	Manhattan
3023	2019-03-13 12:22:35	2019-03-13 12:31:48	2	1.2	7.5	2.16	0.0	12.96	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3024	2019-03-18 08:45:16	2019-03-18 08:52:43	2	1.3	7.0	2.06	0.0	12.36	yellow	credit card	Upper East Side South	Upper East Side North	Manhattan	Manhattan
3025	2019-03-11 12:11:15	2019-03-11 12:26:28	1	1.25	10.5	2.76	0.0	16.56	yellow	credit card	Midtown North	Midtown East	Manhattan	Manhattan
3026	2019-03-03 02:48:23	2019-03-03 03:04:56	1	3.9	15.5	5.75	0.0	25.05	yellow	credit card	East Village	Clinton East	Manhattan	Manhattan
3027	2019-03-25 08:16:52	2019-03-25 08:25:15	1	0.82	7.0	2.06	0.0	12.36	yellow	credit card	UN/Turtle Bay South	Midtown East	Manhattan	Manhattan
3028	2019-03-09 18:18:11	2019-03-09 19:06:12	1	3.6	27.5	0.0	0.0	30.8	yellow	cash	Little Italy/NoLiTa	Times Sq/Theatre District	Manhattan	Manhattan
3029	2019-03-09 06:20:40	2019-03-09 06:52:17	5	18.71	52.0	11.06	0.0	66.36	yellow	credit card	Flatiron	JFK Airport	Manhattan	Queens
3030	2019-03-20 11:40:28	2019-03-20 11:54:01	6	2.55	11.5	2.96	0.0	17.76	yellow	credit card	Times Sq/Theatre District	Central Park	Manhattan	Manhattan
3031	2019-03-06 07:13:42	2019-03-06 07:15:59	6	0.59	4.0	1.46	0.0	8.76	yellow	credit card	Financial District North	Financial District South	Manhattan	Manhattan
3032	2019-03-15 18:28:02	2019-03-15 18:42:45	1	2.6	12.0	3.25	0.0	19.55	yellow	credit card	Midtown East	Central Park	Manhattan	Manhattan
3033	2019-03-12 17:16:00	2019-03-12 17:39:50	1	2.9	16.0	4.0	0.0	24.3	yellow	credit card	Upper East Side North	Penn Station/Madison Sq West	Manhattan	Manhattan
3034	2019-03-14 07:39:30	2019-03-14 07:57:39	3	3.75	15.0	3.66	0.0	21.96	yellow	credit card	Lenox Hill West	East Harlem North	Manhattan	Manhattan
3035	2019-03-26 23:15:16	2019-03-26 23:18:11	1	1.06	5.0	0.0	0.0	8.8	yellow	cash	Upper West Side North	Central Harlem	Manhattan	Manhattan
3036	2019-03-25 19:14:27	2019-03-25 19:22:42	1	2.8	10.0	2.85	0.0	17.15	yellow	credit card	Financial District North	Alphabet City	Manhattan	Manhattan
3037	2019-03-13 11:17:57	2019-03-13 11:48:39	0	10.0	32.0	5.0	5.76	46.06	yellow	credit card	LaGuardia Airport	Midtown East	Queens	Manhattan
3038	2019-03-05 21:21:28	2019-03-05 21:37:43	4	3.33	14.0	0.89	0.0	18.69	yellow	credit card	Lincoln Square East	Central Harlem	Manhattan	Manhattan
3039	2019-03-30 16:25:20	2019-03-30 16:38:40	1	2.5	11.5	0.0	0.0	14.8	yellow	cash	Times Sq/Theatre District	Upper West Side North	Manhattan	Manhattan
3040	2019-03-06 12:39:48	2019-03-06 13:07:21	0	1.4	16.0	3.85	0.0	23.15	yellow	credit card	Penn Station/Madison Sq West	Times Sq/Theatre District	Manhattan	Manhattan
3041	2019-03-11 10:10:55	2019-03-11 10:31:03	1	2.2	14.0	3.0	0.0	20.3	yellow	credit card	Midtown Center	Upper East Side North	Manhattan	Manhattan
3042	2019-03-24 11:35:51	2019-03-24 11:48:01	5	2.08	10.5	4.14	0.0	17.94	yellow	credit card	Central Park	Midtown Center	Manhattan	Manhattan
3043	2019-03-17 07:46:45	2019-03-17 07:58:42	1	3.5	12.5	2.5	0.0	18.3	yellow	credit card	World Trade Center	Penn Station/Madison Sq West	Manhattan	Manhattan
3044	2019-03-12 11:29:41	2019-03-12 11:51:42	1	1.9	14.0	3.45	0.0	20.75	yellow	credit card	Union Sq	Times Sq/Theatre District	Manhattan	Manhattan
3045	2019-03-10 15:29:52	2019-03-10 15:38:53	1	1.55	8.0	2.26	0.0	13.56	yellow	credit card	Lincoln Square West	Upper West Side South	Manhattan	Manhattan
3046	2019-03-06 12:28:21	2019-03-06 12:49:33	1	1.42	13.5	0.0	0.0	16.8	yellow	cash	Upper East Side North	Midtown East	Manhattan	Manhattan
3047	2019-03-04 15:59:58	2019-03-04 16:10:45	1	1.6	9.0	2.66	0.0	15.96	yellow	credit card	Lenox Hill West	Midtown Center	Manhattan	Manhattan
3048	2019-03-20 02:56:53	2019-03-20 03:04:30	1	2.5	9.0	2.55	0.0	15.35	yellow	credit card	Midtown South	TriBeCa/Civic Center	Manhattan	Manhattan
3049	2019-03-20 08:15:02	2019-03-20 08:38:08	1	5.59	18.03	0.0	0.0	18.33	yellow	credit card	Flatiron	Clinton West	Manhattan	Manhattan
3050	2019-03-25 00:44:17	2019-03-25 01:11:38	1	16.65	45.5	9.36	0.0	56.16	yellow	credit card	JFK Airport	Williamsburg (North Side)	Queens	Brooklyn
3051	2019-03-18 20:04:16	2019-03-18 20:19:16	1	1.9	11.0	3.7	0.0	18.5	yellow	credit card	Kips Bay	East Chelsea	Manhattan	Manhattan
3052	2019-03-17 16:33:53	2019-03-17 16:47:01	0	1.8	10.0	3.45	0.0	17.25	yellow	credit card	UN/Turtle Bay South	Lenox Hill West	Manhattan	Manhattan
3053	2019-03-21 23:14:00	2019-03-21 23:34:24	1	7.03	23.0	4.86	0.0	29.16	yellow	credit card	LaGuardia Airport	Williamsburg (North Side)	Queens	Brooklyn
3054	2019-03-02 11:31:58	2019-03-02 12:20:52	1	25.28	70.0	0.0	0.0	70.8	yellow	credit card	East Harlem North	Brooklyn Heights	Manhattan	Brooklyn
3055	2019-03-31 05:24:37	2019-03-31 05:30:41	1	2.01	7.5	0.0	0.0	11.3	yellow	cash	Clinton East	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3056	2019-03-08 18:13:45	2019-03-08 18:39:44	1	2.8	17.5	4.35	0.0	26.15	yellow	credit card	West Village	Lincoln Square East	Manhattan	Manhattan
3057	2019-03-31 02:00:16	2019-03-31 02:08:02	1	2.28	8.5	2.46	0.0	14.76	yellow	credit card	Lenox Hill East	UN/Turtle Bay South	Manhattan	Manhattan
3058	2019-03-17 06:44:41	2019-03-17 07:37:48	1	9.13	38.0	6.5	0.0	47.8	yellow	credit card	Times Sq/Theatre District	Windsor Terrace	Manhattan	Brooklyn
3059	2019-03-03 12:30:23	2019-03-03 12:32:39	1	0.81	4.5	1.56	0.0	9.36	yellow	credit card	Yorkville West	Upper East Side North	Manhattan	Manhattan
3060	2019-03-05 19:32:50	2019-03-05 20:03:36	1	5.62	24.0	8.49	0.0	36.79	yellow	credit card	Times Sq/Theatre District	Seaport	Manhattan	Manhattan
3061	2019-03-06 09:58:02	2019-03-06 09:59:51	1	0.42	3.5	0.0	0.0	6.8	yellow	cash	Garment District	Times Sq/Theatre District	Manhattan	Manhattan
3062	2019-03-14 07:24:47	2019-03-14 07:32:31	5	1.3	7.0	1.0	0.0	11.3	yellow	credit card	Upper West Side North	Lincoln Square West	Manhattan	Manhattan
3063	2019-03-14 00:58:47	2019-03-14 01:05:27	1	1.18	6.5	0.0	0.0	10.3	yellow	cash	Clinton East	Midtown North	Manhattan	Manhattan
3064	2019-03-16 08:36:04	2019-03-16 08:41:57	1	1.3	6.0	0.0	0.0	9.3	yellow	cash	Stuy Town/Peter Cooper Village	Murray Hill	Manhattan	Manhattan
3065	2019-03-29 16:13:27	2019-03-29 16:29:15	2	2.1	11.5	3.15	0.0	18.95	yellow	credit card	Upper West Side South	Upper East Side South	Manhattan	Manhattan
3066	2019-03-15 20:44:22	2019-03-15 21:11:32	1	3.37	17.5	4.26	0.0	25.56	yellow	credit card	Penn Station/Madison Sq West	Lower East Side	Manhattan	Manhattan
3067	2019-03-20 13:57:02	2019-03-20 14:03:23	1	0.7	6.0	1.85	0.0	11.15	yellow	credit card	Upper East Side South	Midtown Center	Manhattan	Manhattan
3068	2019-03-05 16:31:58	2019-03-05 16:46:19	2	1.1	9.5	0.0	0.0	13.8	yellow	cash	Upper East Side North	Lenox Hill East	Manhattan	Manhattan
3069	2019-03-06 16:14:09	2019-03-06 16:22:17	1	0.7	6.5	2.2	0.0	13.0	yellow	credit card	Lenox Hill East	Yorkville West	Manhattan	Manhattan
3070	2019-03-30 15:56:42	2019-03-30 16:06:54	1	0.96	8.0	1.0	0.0	12.3	yellow	credit card	Union Sq	East Village	Manhattan	Manhattan
3071	2019-03-23 15:26:08	2019-03-23 15:39:28	1	1.73	10.0	0.0	0.0	13.3	yellow	cash	West Village	Little Italy/NoLiTa	Manhattan	Manhattan
3072	2019-03-29 23:59:36	2019-03-30 00:11:12	1	1.65	9.5	0.0	0.0	13.3	yellow	cash	Greenwich Village South	Murray Hill	Manhattan	Manhattan
3073	2019-03-23 20:30:49	2019-03-23 20:37:36	1	1.26	6.5	1.0	0.0	11.3	yellow	credit card	Lower East Side	East Village	Manhattan	Manhattan
3074	2019-03-21 08:24:31	2019-03-21 08:30:52	1	0.7	6.0	0.0	0.0	9.3	yellow	cash	Upper East Side South	Midtown Center	Manhattan	Manhattan
3075	2019-03-30 19:49:38	2019-03-30 19:55:05	1	1.11	6.0	1.86	0.0	11.16	yellow	credit card	Upper East Side South	Yorkville West	Manhattan	Manhattan
3076	2019-03-26 19:35:42	2019-03-26 19:42:57	1	0.95	6.5	1.75	0.0	12.55	yellow	credit card	Little Italy/NoLiTa	TriBeCa/Civic Center	Manhattan	Manhattan
3077	2019-03-14 02:45:24	2019-03-14 03:13:13	1	17.95	52.0	0.0	0.0	55.3	yellow	cash	JFK Airport	Midtown North	Queens	Manhattan
3078	2019-03-03 01:19:54	2019-03-03 01:25:48	2	1.0	5.5	1.85	0.0	11.15	yellow	credit card	West Village	SoHo	Manhattan	Manhattan
3079	2019-03-27 13:40:32	2019-03-27 14:01:05	1	2.3	14.0	0.0	0.0	17.3	yellow	cash	Greenwich Village North	Midtown North	Manhattan	Manhattan
3080	2019-03-01 17:35:40	2019-03-01 17:44:16	1	1.1	7.5	2.35	0.0	14.15	yellow	credit card	Kips Bay	East Village	Manhattan	Manhattan
3081	2019-03-31 00:35:35	2019-03-31 01:12:22	1	7.58	28.5	8.08	0.0	40.38	yellow	credit card	Midtown North	Park Slope	Manhattan	Brooklyn
3082	2019-03-30 23:41:35	2019-03-30 23:47:03	2	0.78	5.5	0.0	0.0	9.3	yellow	cash	Midtown Center	Midtown North	Manhattan	Manhattan
3083	2019-03-25 16:18:47	2019-03-25 16:45:18	1	8.54	24.74	0.0	0.0	25.54	yellow	credit card	Kips Bay	Hamilton Heights	Manhattan	Manhattan
3084	2019-03-17 10:14:48	2019-03-17 10:20:48	1	1.6	7.5	2.15	0.0	12.95	yellow	credit card	Yorkville East	Sutton Place/Turtle Bay North	Manhattan	Manhattan
3085	2019-03-24 15:43:02	2019-03-24 16:02:57	1	3.2	14.5	0.0	0.0	15.3	yellow	cash				
3086	2019-03-10 16:38:09	2019-03-10 17:03:03	1	2.4	17.0	4.25	0.0	25.55	yellow	credit card	East Village	Lenox Hill West	Manhattan	Manhattan
3087	2019-03-22 01:17:50	2019-03-22 01:30:05	1	2.3	10.0	2.76	0.0	16.56	yellow	credit card	Murray Hill	West Village	Manhattan	Manhattan
3088	2019-03-16 20:41:56	2019-03-16 21:01:01	1	2.24	13.0	3.36	0.0	20.16	yellow	credit card	Meatpacking/West Village West	Murray Hill	Manhattan	Manhattan
3089	2019-03-07 08:00:37	2019-03-07 08:17:09	1	1.94	12.0	1.0	0.0	16.3	yellow	credit card	Lincoln Square East	Midtown Center	Manhattan	Manhattan
3090	2019-03-01 04:34:21	2019-03-01 04:37:26	1	0.8	5.0	2.2	0.0	11.0	yellow	credit card	Times Sq/Theatre District	Penn Station/Madison Sq West	Manhattan	Manhattan
3091	2019-03-14 21:38:23	2019-03-14 21:59:57	1	4.96	20.5	4.86	0.0	29.16	yellow	credit card	Financial District North	Midtown South	Manhattan	Manhattan
3092	2019-03-23 23:11:00	2019-03-23 23:29:19	1	4.4	16.5	0.0	0.0	20.3	yellow	cash	Downtown Brooklyn/MetroTech	West Chelsea/Hudson Yards	Brooklyn	Manhattan
3093	2019-03-27 09:22:23	2019-03-27 09:27:39	1	1.2	6.0	2.3	0.0	11.6	yellow	credit card	Clinton West	Central Park	Manhattan	Manhattan
3094	2019-03-26 09:55:06	2019-03-26 10:08:32	1	1.2	9.5	1.28	0.0	14.08	yellow	credit card	Flatiron	Midtown South	Manhattan	Manhattan
3095	2019-03-19 22:20:25	2019-03-19 22:20:38	1	0.0	52.0	0.0	5.76	61.06	yellow	cash	Midtown Center	Midtown Center	Manhattan	Manhattan
3096	2019-03-06 20:24:07	2019-03-06 20:33:04	1	1.17	7.5	0.0	0.0	11.3	yellow	cash	Lenox Hill East	Sutton Place/Turtle Bay North	Manhattan	Manhattan
