text,firstCharEnt1,firstCharEnt2,lastCharEnt1,lastCharEnt2,chunk1,chunk2,label1,label2,rel,direction
/s/ Marek Spurny By: Marek Spurny Title:Authorized Signatory /s/ Pascal Leclerc By: Pascal Leclerc Title:Authorized Signatory EP INVESTMENT S.À R.L. ,84,105,98,125,Pascal Leclerc,Authorized Signatory,SIGNING_PERSON,SIGNING_TITLE,other,0
"  ANTHEMIC, LLC   VNUE, INC               By: Alan Sartirana   By: /s/ Matthew Carona                 Title: CEO/ Founder   Title: CEO                 Date: June 23, 2015   Date: June 23rd 2015

Page of 9 of Sponsorship Agreement. ",18,71,27,85,"VNUE, INC",Matthew Carona,PARTY,SIGNING_PERSON,other,0
"Exhibit 10.6 EXECUTION COPY MEDIA LICENSE AGREEMENT THIS MEDIA LICENSE AGREEMENT (this ""Agreement"") is made and effective as of the date of the Closing (as defined in the Merger Agreement (as defined below)) (the ""Effective Date""), between NATIONAL FOOTBALL MUSEUM, INC., an Ohio non-profit corporation, doing business as Pro Football Hall of Fame (""PFHOF""), HOF Village Media Group, LLC (the ""Village Media Company""), a Delaware limited liability company that is a wholly-owned subsidiary of HOF Village, LLC, a Delaware limited liability company (""HOFV"") and, solely for purposes of Section 4.5, HOFV; each a ""Party"" and collectively, the ""Parties"". ",359,493,387,509,"HOF Village Media Group, LLC","HOF Village, LLC",PARTY,ORG,other,0
"  COMPANY   CSA on behalf of TALENT Tigrent Learning UK Limited           lain Edwards (authorized signatory)   Sharon Bowler (authorized signatory)       Date   Date     8

Source: LEGACY EDUCATION ALLIANCE, INC., 8-K, 11/10/2014. ",12,112,15,125,CSA,Sharon Bowler,PARTY,SIGNING_PERSON,other,0
"Erwin /s/ Kevin Yueju Wang Name: Robert L Erwin Name: Kevin Yueju Wang Title: President Title: Chairman Date: August 07, 2018 Date: August 08, 2018

Master Joint Development Agreement iBio CC-Pharming Page 11 of 12

Source: IBIO, INC., 8-K, 3/13/2020





APPENDIX A-1

Proposal to Beijing CC-Pharming Ltd. ",10,95,26,103,Kevin Yueju Wang,Chairman,SIGNING_PERSON,SIGNING_TITLE,other,0
"Customer: By: /s/ Dawn Dickson, By:Dawn Dickson, CEO and Founder Date: 08/19/2019 /s/ Howard Marks Howard Marks CEO. ",86,112,98,115,Howard Marks,CEO,SIGNING_PERSON,SIGNING_TITLE,other,0
"NUANCE COMMUNICATIONS, INC.

By: /s/ Wendy Cassity Name: Wendy Cassity Title: Executive Vice President and Chief Legal Officer

CERENCE INC.

By: /s/ Leanne Fitzgerald Name: Leanne Fitzgerald Title: Vice President and Secretary [Signature page to the Intellectual Property Agreement]

Source: CERENCE INC., 8-K, 10/2/2019. ",0,37,26,50,"NUANCE COMMUNICATIONS, INC",Wendy Cassity,PARTY,SIGNING_PERSON,other,0
"Vice President

Date:  January 9, 2017

CARBOGEN AMCIS AG   by its authorized signatory:

/s/ Silke Erbeck

Name:  Silke Erbeck

Title:  Senior Head of Commercial Products

Date:  10.Jan.2017

/s/ Dr. ",115,137,127,171,Silke Erbeck,Senior Head of Commercial Products,SIGNING_PERSON,SIGNING_TITLE,other,0
"Kubient Signature: /s/ Paul Roberts By: Paul Roberts Its: CFO Date: 2-6-2020 Customer Signature: /s/ Paul Caluori By: Paul Caluori Its: VP, Global Products Date: 02-05-2020. ",118,136,130,155,Paul Caluori,"VP, Global Products",SIGNING_PERSON,SIGNING_TITLE,other,0
"  Party A: Nanjing Tuniu Technology Co., Ltd.

By:   /s/ Yu Dunde     Name: Yu Dunde     Title: Chairman

Party B: Beijing Tuniu Technology Co., Ltd.

By:   /s/ Yu Dunde     Name: Yu Dunde     Title: Chairman. ",76,96,84,104,Yu Dunde,Chairman,SIGNING_PERSON,SIGNING_TITLE,other,0
"    NETWORK AFFILIATE AGREEMENT     THIS NETWORK AFFILIATE AGREEMENT (this ""Agreement"") is made as of this 14th day of March, 2011 by and between National CineMedia,  LLC, a Delaware limited liability company (""NCM""), and Digital Cinema Destinations Corp., a Delaware corporation (""Network Affiliate"" and with  NCM, each a ""Party"" and collectively, the ""Parties""). ",222,282,254,299,Digital Cinema Destinations Corp,Network Affiliate,PARTY,ROLE,other,0
"EXHIBIT 10.2 EXECUTION VERSION NON-COMPETITION AND NON-SOLICITATION AGREEMENT THIS NON-COMPETITION AND NON-SOLICITATION AGREEMENT (this ""Agreement""), dated as of August 1, 2019 (the ""Effective Date""), is entered into by Quaker Chemical Corporation (""Buyer""), a Pennsylvania corporation, Gulf Houghton Lubricants Ltd., a company incorporated in the Cayman Islands (""Gulf Houghton""), Gulf Oil International Limited, a company incorporated in the Cayman Islands (""Gulf International""), and GOCL Corporation Limited, a public limited company incorporated in India (""Gulf Oil"" and, together with Gulf Houghton and Gulf International, the ""Sellers"" and each, a ""Seller""). ",562,591,570,604,Gulf Oil,Gulf Houghton,ORG,ORG,other,0
"Exhibit 10.17(b)                                                                 ----------------

                          FIRST AMENDMENT TO SAGEBRUSH                       MANAGEMENT AND MAINTENANCE AGREEMENT

     THIS FIRST AMENDMENT TO SAGEBRUSH MANAGEMENT AND MAINTENANCE AGREEMENT (""Amendment"") is made and entered into as of December 1, 1990 by and among Sagebrush, a California general partnership (""Partnership""), the undersigned partners of the Partnership, being all of the Sagebrush partners (""Partners""), and ToyoWest Management Inc., a California corporation (""Manager""), with respect to the following facts and circumstances:

                                 R E C I T A L S                                  ---------------

     A. ",525,578,548,585,ToyoWest Management Inc,Manager,PARTY,ROLE,other,0
Hancock:  Name: Joseph P. Coschera Name: Alistair C. Hancock  Title: President and CEO Title: CEO. ,16,69,34,86,Joseph P. Coschera,President and CEO,SIGNING_PERSON,SIGNING_TITLE,other,0
"Parent President and Chief Executive Officer   President and Chief Executive Officer

Accepted as of the date first above written

  KEEFE, BRUYETTE & WOODS, INC.

By its Authorized Representative

/s/ Pat McJoynt Pat McJoynt Managing Director. ",133,214,161,225,"KEEFE, BRUYETTE & WOODS, INC",Pat McJoynt,PARTY,SIGNING_PERSON,other,0
"         /s/Jeffrey Ronaldi   /s/ Nathan Lee   Name: Jeffrey Ronaldi   Name: Nathan Lee   Title: Chief Executive Office   Title: Chief Executive Officer                                                             5

Source: HF ENTERPRISES INC., S-1, 12/23/2019





    SCHEDULE 1   TECHNOLOGY DEVELOPMENT SERVICES   (Attached)         6

Source: HF ENTERPRISES INC., S-1, 12/23/2019





    Technology Development Services   Deliverables from March 1s t to May 31s t   1. ",53,97,68,119,Jeffrey Ronaldi,Chief Executive Office,SIGNING_PERSON,SIGNING_TITLE,other,0
"Exhibit 10.17(b)                                                                 ----------------

                          FIRST AMENDMENT TO SAGEBRUSH                       MANAGEMENT AND MAINTENANCE AGREEMENT

     THIS FIRST AMENDMENT TO SAGEBRUSH MANAGEMENT AND MAINTENANCE AGREEMENT (""Amendment"") is made and entered into as of December 1, 1990 by and among Sagebrush, a California general partnership (""Partnership""), the undersigned partners of the Partnership, being all of the Sagebrush partners (""Partners""), and ToyoWest Management Inc., a California corporation (""Manager""), with respect to the following facts and circumstances:

                                 R E C I T A L S                                  ---------------

     A. ",365,430,374,450,Sagebrush,undersigned partners,PARTY,ORG,other,0
"Confidential treatment of this information extends to non-disclosure to Talent's friends, family, business associates, and any other person seeking information regarding the Company's financial information, stock, or corporate actions.

6

Source: ECO SCIENCE SOLUTIONS, INC., 8-K, 11/17/2017





The parties hereto have caused this Agreement to be executed and delivered as of the date first above written.

STEPHEN MARLEY

By: /s/Stephen Marley Stephen Marley Talent

ECO SCIENCES SOLUTIONS, INC.

By: /s/Jeffery Taylor  Jeffery Taylor CEO

7

Source: ECO SCIENCE SOLUTIONS, INC., 8-K, 11/17/2017. ",410,431,424,447,STEPHEN MARLEY,s/Stephen Marley,PARTY,SIGNING_PERSON,other,0
" (Licensor)

Signed________________________________________________________________ Name: Ed Litwak Title:  Chairman

Date:_______________________

And

THE HENRY FILM AND ENTERTAINMENT CORPORATION (Licensee)

Signed______________________________________ Name: Michae1 Henry Title:  Chairman

Date:____________________________

Initialed THE HENRY FILM AND ENTERTAINMENT CORPORATION:____

Initialed PACIFICAP ENTERTAINMENT:______

PACIFICAP ENTERTAINMENT Agreement with THE HENRY FILM AND ENTERTAINMENT CORPORATION… CONFIDENTIAL Page 5 of 6

Witnessed By

Signed ._______________________________________________________ William R. ",261,283,274,291,Michae1 Henry,Chairman,SIGNING_PERSON,SIGNING_TITLE,other,0
" The amendments to the Distributor Agreement effected by this Amendment shall be effective from and after the date hereof.

          (f)  This Amendment shall be governed by and construed under the law governing the Distributor Agreement.

             [The remainder of this page is intentionally left blank.]

7

                                                IN WITNESS WHEREOF, the parties hereto have executed this Amendment as of the date first set forth above.

                              PEREGRINE/BRIDGE TRANSFER                               CORPORATION

                              By: /s/ Joe Backer                                  ----------------------------                               Name: Joe Backer                                    --------------------------                               Title: CEO                                     -------------------------

                              NEON SYSTEMS, INC.

                              By: /s/ John S. ",608,827,618,830,Joe Backer,CEO,SIGNING_PERSON,SIGNING_TITLE,other,0
"          THERAVANCE, INC.



  GLAXO GROUP LIMITED                                                   By:   /s/ Rick E Winningham





  By:   /s/ Jean-Pierre Garnier

  Rick E Winningham







  Jean-Pierre Garnier

  Chief Executive Officer







  Chief Executive Officer     55





  Schedule 1.19   Criteria for Theravance New Compounds and Replacement Compounds   1. ",197,253,216,276,Jean-Pierre Garnier,Chief Executive Officer,SIGNING_PERSON,SIGNING_TITLE,other,0
"REDACTED COPY

CONFIDENTIAL TREATMENT REQUESTED

CONFIDENTIAL PORTIONS OF THIS

DOCUMENT HAVE BEEN REDACTED

AND HAVE BEEN SEPARATELY

FILED WITH THE COMMISSION

  1





ENDORSEMENT AGREEMENT

This Agreement is entered into on January 13, 2005 between professional golfer, TOM WATSON, (hereinafter referred to as ""CONSULTANT"") and ADAMS GOLF, LTD. ",274,315,284,325,TOM WATSON,CONSULTANT,PARTY,ROLE,other,0
"CYTODYN INC.

By: /s/ Nader Z. Pourhassan Name: Nader Z. Pourhassan, Ph.D. ",0,22,11,41,CYTODYN INC,Nader Z. Pourhassan,PARTY,SIGNING_PERSON,other,0
"Suite 303 Washington, DC 20007   As Sales Agent   Dear Ladies and Gentlemen:   Bluerock Residential Growth REIT, Inc., a Maryland corporation (the ""Company""), together with Bluerock Residential Holdings, L.P., a Delaware limited partnership for which the Company is the sole general partner (the ""Operating Partnership"" and together with the Company, the ""Transaction Entities"") and BRG Manager, LLC, a Delaware limited liability company (the ""Manager""), agrees that it may issue and sell through Compass Point Research & Trading, LLC, acting as agent (the ""Agent""), up to a total of 400,000 shares (the ""Offered Shares"") of its 8.250% Series A Cumulative Redeemable Preferred Stock, par value $0.01 per share (the ""Series A Preferred Stock"") as set forth below. ",173,297,207,318,"Bluerock Residential Holdings, L.P",Operating Partnership,ORG,ROLE,other,0
"(the ""Consultant""), and Sphere 3D Corp., with an address at 895 Don Mills Road Bldg 2 Toronto Ontario Canada (""Company"").

WHEREAS, Consultant has experience in the area of corporate finance, investor communications and financial and investor public relations and the Company and Consultant wish for Consultant to provide services to the Company as hereinafter provided.

NOW, THEREFORE, in consideration of the premises and the mutual covenants set forth herein and other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the Company and the Consultant hereby agree as follows:

DUTIES.

The Company hereby engages the Consultant and the Consultant hereby accepts engagement as a consultant. ",24,111,38,118,Sphere 3D Corp,Company,PARTY,ROLE,other,0
"By:/s/ Michael Gorzynski Name: Michael Gorzynski Title: Sole Director Percy Rockdale LLC By:/s/ Michael Gorzynski Name: Michael Gorzynski Title: Sole Manager Rio Royal LLC By:/s/ Michael Gorzynski Name: Michael Gorzynski Title: Sole Manager [Signature Page to Cooperation Agreement]





Exhibit A MG CAPITAL PARTIES MG CAPITAL MANAGEMENT LTD. ",31,56,48,69,Michael Gorzynski,Sole Director,SIGNING_PERSON,SIGNING_TITLE,other,0
"                              DISTRIBUTOR AGREEMENT

This Agreement is made and entered into effective as of November 5, 1997 (the ""effective Date), by and between WatchGuard Technologies, Inc., a Delaware corporation (""WGT""), and European Micro (""Distributor""). ",231,248,245,259,European Micro,Distributor,PARTY,ROLE,other,0
"ATTEST:                                                                 BY /s/ Armando Fitz                                   -------------------------------- /s/ Jerry Grant                Armando Fitz - Vice President Business Operations - --------------------------    Jerry Grant - Secretary

                               PROLONG SUPER LUBRICANTS ATTEST:

                               BY /s/ Elton Alderman /s/ ILLEGIBLE                     --------------------------------- - --------------------------              Elton Alderman - President                  Secretary. ",525,542,539,551,Elton Alderman,President,SIGNING_PERSON,SIGNING_TITLE,other,0
"B C Marketing Concepts Inc., dba Full Sail Brewing Company By: /s/ John Bello By: /s/ Cory Comstock Name: John Bello Name: Cory Comstock Title: CEO Title: CEO Address: Address: Reed's, Inc. ",67,144,77,147,John Bello,CEO,SIGNING_PERSON,SIGNING_TITLE,other,0
"Teglovic                              Charles Lynn Lowder ---------------------------------------          ---------------------------------------- (Print Name)                                     (Print Name)

CEO/Pres                                         Executive Vice President/General Counsel ---------------------------------------          ---------------------------------------- (Title)                                          (Title)

                   SIGNATURE PAGE TO MANIFEST SYSTEM LICENSE                            AND CO-BRANDING AGREEMENT

                                    EXHIBIT A

                                 FORM OF WARRANT

                                    EXHIBIT B

Source: STAMPS.COM INC, 10-Q, 11/14/2000





AUTHORIZED EQUIPMENT: ---------------------

     A PC reasonably adequate to access and use the Service for manifesting and shipping packages, with the following minimum specifications:

     . ",38,215,57,284,Charles Lynn Lowder,Pres                                         Executive Vice President,SIGNING_PERSON,SIGNING_TITLE,other,0
