conceptId,directParentId,topParentId,level,topTerm,topTermAdj,term
23741005,50890004,64572001,10,Disease (disorder),Disease (disorder),open fracture of shaft of humerus
10819341000119107,28081005,64572001,10,Disease (disorder),Disease (disorder),open bilateral fracture of multiple ribs ( disorder) 
292998005,292995008,64572001,10,Disease (disorder),Disease (disorder),adverse reaction to cephalothin
208322000,271576001,64572001,10,Disease (disorder),Disease (disorder),closed galeazzi fracture ( disorder) 
447394009,30905007,64572001,13,Disease (disorder),Disease (disorder),closed comminuted supracondylar fracture of femur
415099003,409822003,410607006,2,Organism (organism),Organism (organism),phylum chlamydiae
21650006,31006001,410607006,3,Organism (organism),Organism (organism),plant producing phytotoxin
396453006,27471002,410607006,3,Organism (organism),Organism (organism),genus alloiococcus ( organism) 
782956001,418248000,410607006,3,Organism (organism),Organism (organism),vancomycin susceptible enterococcus faecium ( organism) 
284700002,417396000,410607006,3,Organism (organism),Organism (organism),sporoblast of kingdom protozoa ( organism) 
423314003,423482007,410607006,4,Organism (organism),Organism (organism),genus closterovirus ( organism) 
257538004,272606007,410607006,4,Organism (organism),Organism (organism),hoya ( organism) 
422922007,417631004,410607006,4,Organism (organism),Organism (organism),genus lymphocystivirus
243611009,243599004,410607006,4,Organism (organism),Organism (organism),enveloped single- stranded ribonucleic acid virus without a deoxyribonucleic acid step with multiple- stranded negative- sense genome
417952009,106604000,410607006,4,Organism (organism),Organism (organism),order haemosporida ( organism) 
714314003,713351000,410607006,4,Organism (organism),Organism (organism),multiple drug- resistant proteus mirabilis ( organism) 
18383003,81325006,410607006,4,Organism (organism),Organism (organism),gram- negative cocci
114098002,114086007,410607006,5,Organism (organism),Organism (organism),paenibacillus larvae
114167002,115174004,410607006,5,Organism (organism),Organism (organism),genus dichelobacter
715174007,445721008,410607006,5,Organism (organism),Organism (organism),carbapenem resistant acinetobacter baumannii ( organism) 
9861002,11471007,410607006,5,Organism (organism),Organism (organism),pneumococcus
416887004,243399000,410607006,5,Organism (organism),Organism (organism),genus mogibacterium
431353008,19266000,410607006,5,Organism (organism),Organism (organism),desulfotomaculum halophilum ( organism) 
31169007,8191000,410607006,5,Organism (organism),Organism (organism),clostridium baratii ( organism) 
419255008,418566009,410607006,5,Organism (organism),Organism (organism),gonytrichum
423035009,115154006,410607006,5,Organism (organism),Organism (organism),brevundimonas aurantiaca
434837000,434759009,410607006,6,Organism (organism),Organism (organism),genus hydrogenobacter
427511006,426583008,410607006,6,Organism (organism),Organism (organism),allochromatium minutissimum
7991000146108,414204004,410607006,6,Organism (organism),Organism (organism),genus eggerthia
719236000,68571003,410607006,6,Organism (organism),Organism (organism),cdc alcaligenes- like group 1 
433650008,432278007,410607006,6,Organism (organism),Organism (organism),gluconacetobacter intermedius ( organism) 
407422002,407415005,410607006,6,Organism (organism),Organism (organism),equine lentivirus group ( organism) 
432292001,425695006,410607006,6,Organism (organism),Organism (organism),genus carboxydocella
397582004,28375005,410607006,6,Organism (organism),Organism (organism),hepatitis g virus ( organism) 
83880003,423599005,410607006,6,Organism (organism),Organism (organism),porcine astrovirus
431138009,243393004,410607006,6,Organism (organism),Organism (organism),desulfovibrio inopinatus ( organism) 
765102008,106544002,410607006,6,Organism (organism),Organism (organism),genus franconibacter ( organism) 
763146003,57032008,410607006,6,Organism (organism),Organism (organism),pseudomonas guariconensis
113485006,44762009,410607006,6,Organism (organism),Organism (organism),bacillus vedderi
422214005,243368001,410607006,6,Organism (organism),Organism (organism),mycobacterium nebraskense
438959005,57032008,410607006,6,Organism (organism),Organism (organism),pseudomonas vancouverensis ( organism) 
107023004,387972009,410607006,6,Organism (organism),Organism (organism),order tinamiformes ( organism) 
718819006,106544002,410607006,6,Organism (organism),Organism (organism),genus rosenbergiella
8141000146101,8011000146103,410607006,6,Organism (organism),Organism (organism),hydrogenibacillus schlegelii
432713006,7527002,410607006,6,Organism (organism),Organism (organism),legionella rowbothamii
787729003,40560008,410607006,6,Organism (organism),Organism (organism),aerotolerant actinomyces species ( organism) 
106562006,422382002,410607006,6,Organism (organism),Organism (organism),order agaricales ( organism) 
1079601000112108,243368001,410607006,6,Organism (organism),Organism (organism),mycobacterium komaniense ( organism) 
716340006,243368001,410607006,6,Organism (organism),Organism (organism),mycobacterium bacteremicum
43552008,10018009,410607006,6,Organism (organism),Organism (organism),henneguya exilis ( organism) 
434795001,434644006,410607006,6,Organism (organism),Organism (organism),genus methanothrix ( organism) 
113818006,75280001,410607006,6,Organism (organism),Organism (organism),leptothrix mobilis ( organism) 
107041007,387972009,410607006,6,Organism (organism),Organism (organism),order ciconiiformes
107135003,387972009,410607006,6,Organism (organism),Organism (organism),order piciformes ( organism) 
763055002,115072003,410607006,6,Organism (organism),Organism (organism),genus bergeriella ( organism) 
432349009,424496008,410607006,6,Organism (organism),Organism (organism),genus mahella ( organism) 
14331000146102,698223000,410607006,6,Organism (organism),Organism (organism),kazachstania slooffiae
707706009,106556001,410607006,6,Organism (organism),Organism (organism),phycomycetaceae ( organism) 
429112003,44762009,410607006,6,Organism (organism),Organism (organism),bacillus agaradhaerens ( organism) 
32763000,33562003,410607006,6,Organism (organism),Organism (organism),fusiformis fusiformis
439679006,115130001,410607006,6,Organism (organism),Organism (organism),sphingomonas asaccharolytica
427249006,426583008,410607006,6,Organism (organism),Organism (organism),allochromatium warmingii ( organism) 
773675009,32452004,410607006,7,Organism (organism),Organism (organism),hepatitis a virus genotype ii ( organism) 
57785009,1838001,410607006,7,Organism (organism),Organism (organism),human rhinovirus 9 8 ( organism) 
28088004,81406007,410607006,7,Organism (organism),Organism (organism),"avian leukosis virus, visceral ( organism) "
434668003,434266009,410607006,7,Organism (organism),Organism (organism),halocella cellulosilytica
327771000009100,107261005,410607006,7,Organism (organism),Organism (organism),iguana
698105002,363768008,410607006,7,Organism (organism),Organism (organism),streptococcus pneumoniae danish serotype 1 1 c ( organism) 
107523008,420406009,410607006,7,Organism (organism),Organism (organism),taxaceae
998010041000087101,58939000,410607006,7,Organism (organism),Organism (organism),legionella hackeliae serogroup 2 
89237007,43690008,410607006,7,Organism (organism),Organism (organism),lactobacillus crispatus ( organism) 
440806006,438146003,410607006,7,Organism (organism),Organism (organism),rhodopirellula baltica
107437001,107430004,410607006,7,Organism (organism),Organism (organism),family percidae - perch
45891006,720710002,410607006,7,Organism (organism),Organism (organism),clostridium oedematiens ( o. t. ) 
34067006,407528001,410607006,7,Organism (organism),Organism (organism),bluetongue virus 1 4 ( organism) 
10861006,41005000,410607006,7,Organism (organism),Organism (organism),discocotyle sagittata ( organism) 
422793002,69239002,410607006,7,Organism (organism),Organism (organism),human enterovirus b
2773008,107261005,410607006,7,Organism (organism),Organism (organism),lizard
444352000,443155000,410607006,7,Organism (organism),Organism (organism),streptococcus pneumoniae american serotype 7 9 
58822003,243621001,410607006,7,Organism (organism),Organism (organism),dugbe virus
429102005,396938009,410607006,7,Organism (organism),Organism (organism),azotobacter beijerinckii
433581007,431177007,410607006,7,Organism (organism),Organism (organism),desulfitobacterium chlororespirans ( organism) 
78444002,116488003,410607006,7,Organism (organism),Organism (organism),mycobacterium sphagni
65255000,4668009,410607006,7,Organism (organism),Organism (organism),pasteurella enterocolitica
425330009,423008000,410607006,7,Organism (organism),Organism (organism),acetobacterium paludosum
107162006,107142003,410607006,7,Organism (organism),Organism (organism),family oriolidae
438609003,434855009,410607006,7,Organism (organism),Organism (organism),thermotoga hypogea
54893007,407423007,410607006,7,Organism (organism),Organism (organism),feline immunodeficiency virus
439658006,115190004,410607006,7,Organism (organism),Organism (organism),genus thauera ( organism) 
112279007,771459008,410607006,7,Organism (organism),Organism (organism),terrisporobacter glycolicus
419724001,418800007,410607006,7,Organism (organism),Organism (organism),haloarcula algeriensis
5938005,4235009,410607006,7,Organism (organism),Organism (organism),porcine enterovirus 4 ( organism) 
18508006,34706006,410607006,7,Organism (organism),Organism (organism),po - plasmodium ovale
785739008,415912006,410607006,7,Organism (organism),Organism (organism),genus dichotomopilus ( organism) 
90868008,312319002,410607006,7,Organism (organism),Organism (organism),carey island virus ( organism) 
39116008,34706006,410607006,7,Organism (organism),Organism (organism),plasmodium polare ( organism) 
7224005,43690008,410607006,7,Organism (organism),Organism (organism),lactobacillus hilgardii
441050004,439025001,410607006,7,Organism (organism),Organism (organism),sulfurococcus mirabilis ( organism) 
107516007,107511002,410607006,7,Organism (organism),Organism (organism),family diodontidae - porcupinefish ( organism) 
64625005,21544006,410607006,7,Organism (organism),Organism (organism),xanthomonas fragariae ( organism) 
433483007,430915002,410607006,7,Organism (organism),Organism (organism),natrinema pallidum
71036004,78245004,410607006,7,Organism (organism),Organism (organism),trypanodinium ovicola
441387001,439695006,410607006,7,Organism (organism),Organism (organism),thermovenabulum ferriorganovorum
447042004,426013006,410607006,7,Organism (organism),Organism (organism),genus kodamaea ( organism) 
91235000,407466000,410607006,7,Organism (organism),Organism (organism),guama virus ( organism) 
80132002,407466000,410607006,7,Organism (organism),Organism (organism),anopheles b virus ( organism) 
414331003,115105004,410607006,7,Organism (organism),Organism (organism),genus nesterenkonia ( organism) 
444697003,115164002,410607006,7,Organism (organism),Organism (organism),sporosarcina koreensis
39861009,43690008,410607006,7,Organism (organism),Organism (organism),lactobacillus sakei
421475000,420671007,410607006,7,Organism (organism),Organism (organism),order diplostraca ( organism) 
438431003,21544006,410607006,7,Organism (organism),Organism (organism),xanthomonas axonopodis
763635002,763633009,410607006,7,Organism (organism),Organism (organism),chryseomicrobium aureum
438911005,33522002,410607006,8,Organism (organism),Organism (organism),serratia marcescens marcescens
40522004,107590000,410607006,8,Organism (organism),Organism (organism),peganum harmala ( organism) 
438432005,414222001,410607006,8,Organism (organism),Organism (organism),genus roseospirillum
429480007,427165000,410607006,8,Organism (organism),Organism (organism),genus azoarcus
25367000,80669000,410607006,8,Organism (organism),Organism (organism),physa gyrina ( organism) 
87114004,107408000,410607006,8,Organism (organism),Organism (organism),golden topminnow
699500008,5214001,410607006,8,Organism (organism),Organism (organism),curvularia clavata ( organism) 
444843001,107200009,410607006,8,Organism (organism),Organism (organism),genus moho ( organism) 
